티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
049120,파인디앤씨,974826,974826,0,1657794385,1657794385,0
038950,파인디지털,1969317,1969317,0,10281790560,10281790560,0
441270,파인엠텍,3465350,3465350,0,24052128240,24052128240,0
106240,파인테크닉스,4204740,4204740,0,9840475515,9840475515,0
131760,파인텍,2244964,2244964,0,2779125655,2779125655,0
065690,파커스,184791,184791,0,439947895,439947895,0
140860,파크시스템스,534838,534838,0,61833100700,61833100700,0
091700,파트론,5639111,5639111,0,49215666300,49215666300,0
202960,판도라티비,214998,214998,0,225625396,225625396,0
032800,판타지오,9102014,9102014,0,4880234154,4880234154,0
318010,팜스빌,362329,362329,0,4329877850,4329877850,0
036580,팜스코,7046250,7046250,0,29838821720,29838821720,0
027710,팜스토리,15321402,15321402,0,28817441975,28817441975,0
004720,팜젠사이언스,4810479,4810479,0,35249950360,35249950360,0
225590,패션플랫폼,3106948,3106948,0,5454519030,5454519030,0
054300,팬스타엔터프라이즈,2329036,2329036,0,1575816443,1575816443,0
068050,팬엔터테인먼트,15799879,15799879,0,78571450880,78571450880,0
028670,팬오션,68051099,68051099,0,394003199010,394003199010,0
222110,팬젠,446210,446210,0,2703207570,2703207570,0
010820,퍼스텍,126075360,126075360,0,424446551070,424446551070,0
016800,퍼시스,25077,25077,0,753170700,753170700,0
263750,펄어비스,5585625,5585625,0,247579366500,247579366500,0
251970,펌텍코리아,1155156,1155156,0,19539817400,19539817400,0
001020,페이퍼코리아,2530317,2530317,0,3047374410,3047374410,0
327610,펨토바이오메드,58531,58531,0,749754900,749754900,0
168360,펨트론,5838390,5838390,0,41724000430,41724000430,0
087010,펩트론,5009523,5009523,0,41463200530,41463200530,0
090080,평화산업,4093484,4093484,0,5284498485,5284498485,0
010770,평화홀딩스,5163186,5163186,0,23349139440,23349139440,0
119500,포메탈,2189022,2189022,0,8041390630,8041390630,0
389140,포바이포,11413078,11413078,0,148874807400,148874807400,0
022100,포스코 ICT,19844591,19844591,0,135205123260,135205123260,0
058430,포스코스틸리온,5802539,5802539,0,242676204500,242676204500,0
009520,포스코엠텍,167978080,167978080,0,1610754728860,1610754728860,0
047050,포스코인터내셔널,11167110,11167110,0,265400619650,265400619650,0
003670,포스코케미칼,12528245,12528245,0,2427941213110,2427941213110,0
189690,포시에스,748101,748101,0,5061364520,5061364520,0
256630,포인트엔지니어링,596129,596129,0,1231020490,1231020490,0
331380,포커스에이치엔에스,853231,853231,0,1720510310,1720510310,0
234100,폴라리스세원,17129274,17129274,0,37957412430,37957412430,0
041020,폴라리스오피스,5608354,5608354,0,8536200320,8536200320,0
114630,폴라리스우노,17935942,17935942,0,16885178658,16885178658,0
290720,푸드나무,1726915,1726915,0,37205291200,37205291200,0
005670,푸드웰,1812361,1812361,0,11312780340,11312780340,0
094940,푸른기술,813419,813419,0,5645192760,5645192760,0
007330,푸른저축은행,18358715,18358715,0,251731335400,251731335400,0
017810,풀무원,791068,791068,0,9001436600,9001436600,0
093380,풍강,573194,573194,0,2188853835,2188853835,0
023900,풍국주정,1483374,1483374,0,21660087250,21660087250,0
103140,풍산,3470261,3470261,0,112585829550,112585829550,0
005810,풍산홀딩스,388361,388361,0,11059973250,11059973250,0
371950,풍원정밀,5139003,5139003,0,57706521850,57706521850,0
370090,퓨런티어,2203988,2203988,0,46304156600,46304156600,0
341170,퓨쳐메디신,138801,138801,0,708416270,708416270,0
220100,퓨쳐켐,3283393,3283393,0,32229138710,32229138710,0
035200,프럼파스트,1600317,1600317,0,6133835270,6133835270,0
334970,프레스티지바이오로직스,8733329,8733329,0,31013932490,31013932490,0
950210,프레스티지바이오파마,2525667,2525667,0,22088377030,22088377030,0
203690,프로스테믹스,2024553,2024553,0,2299401644,2299401644,0
321260,프로이천,4704601,4704601,0,12294763005,12294763005,0
303360,프로테옴텍,29964,29964,0,203095240,203095240,0
053610,프로텍,360280,360280,0,7863768900,7863768900,0
377220,프롬바이오,18836373,18836373,0,167470164710,167470164710,0
335810,프리시젼바이오,449846,449846,0,2901409690,2901409690,0
053160,프리엠스,321677,321677,0,2314353410,2314353410,0
405000,플라즈맵,16345282,16345282,0,105585004198,105585004198,0
041590,플래스크,22639783,22639783,0,26872960065,26872960065,0
367000,플래티어,234206,234206,0,2460320520,2460320520,0
075130,플랜티넷,5950744,5950744,0,16348452280,16348452280,0
222670,플럼라인생명과학,4629,4629,0,18450805,18450805,0
009810,플레이그램,8668819,8668819,0,7173767685,7173767685,0
237820,플레이디,1250752,1250752,0,6844627890,6844627890,0
023770,플레이위드,1410836,1410836,0,9253464940,9253464940,0
300080,플리토,2751277,2751277,0,62222912050,62222912050,0
032580,피델릭스,58831192,58831192,0,85808531840,85808531840,0
051380,피씨디렉트,7044174,7044174,0,60758910360,60758910360,0
241820,피씨엘,1292996,1292996,0,18980827050,18980827050,0
237750,피앤씨테크,628331,628331,0,3407281330,3407281330,0
024850,피에스엠씨,1912521,1912521,0,1852489620,1852489620,0
319660,피에스케이,4304260,4304260,0,72525502500,72525502500,0
031980,피에스케이홀딩스,257901,257901,0,1903313440,1903313440,0
002230,피에스텍,491344,491344,0,1914777300,1914777300,0
043370,피에이치에이,599641,599641,0,4371094930,4371094930,0
242350,피엔아이컴퍼니,31267,31267,0,114319520,114319520,0
239890,피엔에이치테크,1215464,1215464,0,19002669150,19002669150,0
347740,피엔케이피부임상연구센타,18567060,18567060,0,63570857845,63570857845,0
137400,피엔티,4746888,4746888,0,218038841300,218038841300,0
128660,피제이메탈,4230818,4230818,0,15601082580,15601082580,0
006140,피제이전자,157825,157825,0,934738540,934738540,0
376180,피코그램,26367777,26367777,0,184412045640,184412045640,0
304840,피플바이오,16300874,16300874,0,244524646700,244524646700,0
062970,피피아이,519935,519935,0,1464910130,1464910130,0
087600,픽셀플러스,220453,220453,0,1796730490,1796730490,0
291810,핀텔,24851499,24851499,0,195309821430,195309821430,0
161580,필옵틱스,744826,744826,0,5465048670,5465048670,0
347770,핌스,455478,455478,0,4187855570,4187855570,0
163730,핑거,8139144,8139144,0,103172881100,103172881100,0
417180,핑거스토리,149306109,149306109,0,1279538741920,1279538741920,0
341160,하나금융15호스팩,2726180,2726180,0,7142583650,7142583650,0
343510,하나금융16호스팩,71989,71989,0,145952515,145952515,0
400560,하나금융20호스팩,536592,536592,0,1144068935,1144068935,0
406760,하나금융21호스팩,214549,214549,0,430013520,430013520,0
418170,하나금융22호스팩,137835,137835,0,276196105,276196105,0
427950,하나금융23호스팩,189166,189166,0,378649650,378649650,0
430230,하나금융24호스팩,336218,336218,0,666533290,666533290,0
435620,하나금융25호스팩,245317,245317,0,2325883930,2325883930,0
086790,하나금융지주,23672636,23672636,0,1065815315134,1065815315134,0
299030,하나기술,1028683,1028683,0,62585613900,62585613900,0
067310,하나마이크론,9567126,9567126,0,98143252680,98143252680,0
372290,하나머스트7호스팩,134155,134155,0,270771565,270771565,0
166090,하나머티리얼즈,1570684,1570684,0,54459715150,54459715150,0
293480,하나제약,6246490,6246490,0,110480562350,110480562350,0
039130,하나투어,3869630,3869630,0,223356753000,223356753000,0
136480,하림,5122406,5122406,0,14038693015,14038693015,0
003380,하림지주,3932332,3932332,0,30138574860,30138574860,0
101670,하이드로리튬,61331549,61331549,0,1432671327650,1432671327650,0
365590,하이딥,6832574,6832574,0,6209596342,6209596342,0
149980,하이로닉,22806160,22806160,0,171374941360,171374941360,0
013030,하이록코리아,1112230,1112230,0,23412247700,23412247700,0
352820,하이브,4768146,4768146,0,771465452500,771465452500,0
126700,하이비젼시스템,5391297,5391297,0,100214939950,100214939950,0
071090,하이스틸,3635603,3635603,0,14575450820,14575450820,0
377400,하이제6호스팩,209884,209884,0,420515970,420515970,0
400840,하이제7호스팩,96984,96984,0,194137655,194137655,0
221840,하이즈항공,15227390,15227390,0,53646957885,53646957885,0
106190,하이텍팜,594133,594133,0,7042781950,7042781950,0
000080,하이트진로,3465723,3465723,0,92170522210,92170522210,0
000087,하이트진로2우B,26275,26275,0,442170300,442170300,0
000140,하이트진로홀딩스,542765,542765,0,5514859610,5514859610,0
000145,하이트진로홀딩스우,4006,4006,0,53535600,53535600,0
373200,하인크코리아,18253728,18253728,0,129115534500,129115534500,0
066130,하츠,756031,756031,0,4318960500,4318960500,0
152550,한국ANKOR유전,71753094,71753094,0,14879599986,14879599986,0
004590,한국가구,677880,677880,0,3102384985,3102384985,0
036460,한국가스공사,8486727,8486727,0,310236320750,310236320750,0
039340,한국경제TV,1333966,1333966,0,7472817210,7472817210,0
005430,한국공항,159526,159526,0,6321693850,6321693850,0
071050,한국금융지주,3143256,3143256,0,181273245300,181273245300,0
071055,한국금융지주우,307145,307145,0,14467663750,14467663750,0
034950,한국기업평가,37162,37162,0,2701499200,2701499200,0
010040,한국내화,6845444,6845444,0,22491027465,22491027465,0
025540,한국단자,188804,188804,0,10255716900,10255716900,0
222980,한국맥널티,3971419,3971419,0,23131319365,23131319365,0
331660,한국미라클피플사,66,66,0,994200,994200,0
256840,한국비엔씨,20374571,20374571,0,104645021235,104645021235,0
004090,한국석유,2362079,2362079,0,27310131550,27310131550,0
025550,한국선재,5803987,5803987,0,26363201160,26363201160,0
002200,한국수출포장,867837,867837,0,26305306400,26305306400,0
002960,한국쉘석유,50439,50439,0,12510241500,12510241500,0
017890,한국알콜,752921,752921,0,7766130600,7766130600,0
000240,한국앤컴퍼니,1819543,1819543,0,25165520850,25165520850,0
080720,한국유니온제약,8250581,8250581,0,62496004200,62496004200,0
123890,한국자산신탁,2448209,2448209,0,7977547880,7977547880,0
015760,한국전력,38290218,38290218,0,813953071700,813953071700,0
063570,한국전자금융,4494482,4494482,0,22597818935,22597818935,0
041460,한국전자인증,4488302,4488302,0,23251178395,23251178395,0
006200,한국전자홀딩스,3164522,3164522,0,3532055598,3532055598,0
039740,한국정보공학,2861877,2861877,0,10862652010,10862652010,0
053300,한국정보인증,414115,414115,0,2038289655,2038289655,0
025770,한국정보통신,15744065,15744065,0,221385104150,221385104150,0
409570,한국제10호스팩,69588,69588,0,140950790,140950790,0
436610,한국제11호스팩,307375,307375,0,617241790,617241790,0
009540,한국조선해양,2776460,2776460,0,204127191400,204127191400,0
023350,한국종합기술,3342395,3342395,0,24455518950,24455518950,0
025890,한국주강,11853690,11853690,0,34777545970,34777545970,0
000970,한국주철관,496080,496080,0,3518079080,3518079080,0
104700,한국철강,995600,995600,0,6489056970,6489056970,0
017960,한국카본,7612350,7612350,0,87934080100,87934080100,0
023760,한국캐피탈,4108726,4108726,0,3172601617,3172601617,0
054040,한국컴퓨터,1996433,1996433,0,8970643975,8970643975,0
161890,한국콜마,2288589,2288589,0,96586262350,96586262350,0
024720,한국콜마홀딩스,336365,336365,0,5346193500,5346193500,0
021650,한국큐빅,818734,818734,0,2577075245,2577075245,0
161390,한국타이어앤테크놀로지,4767594,4767594,0,158516165360,158516165360,0
053590,한국테크놀로지,296165389,296165389,0,223698472890,223698472890,0
034830,한국토지신탁,22163275,22163275,0,31476716335,31476716335,0
007280,한국특강,1152885,1152885,0,2285922230,2285922230,0
032300,한국파마,641951,641951,0,15296795150,15296795150,0
168490,한국패러랠,1054893,1054893,0,2157861610,2157861610,0
037230,한국팩키지,808976,808976,0,2116135325,2116135325,0
010100,한국프랜지,1207484,1207484,0,3422067395,3422067395,0
047810,한국항공우주,17334208,17334208,0,842702667250,842702667250,0
123690,한국화장품,9841189,9841189,0,83150779110,83150779110,0
003350,한국화장품제조,4833439,4833439,0,131616082400,131616082400,0
030520,한글과컴퓨터,2190207,2190207,0,29632282550,29632282550,0
052600,한네트,1756122,1756122,0,10304575585,10304575585,0
011500,한농화성,1698945,1698945,0,18956960860,18956960860,0
002390,한독,394762,394762,0,6594379600,6594379600,0
256150,한독크린텍,4077006,4077006,0,35816832440,35816832440,0
092460,한라IMS,925774,925774,0,5308762420,5308762420,0
053690,한미글로벌,10270857,10270857,0,317066285550,317066285550,0
042700,한미반도체,6019520,6019520,0,76257934400,76257934400,0
008930,한미사이언스,2142208,2142208,0,73634583700,73634583700,0
128940,한미약품,808758,808758,0,231889080000,231889080000,0
047080,한빛소프트,3298744,3298744,0,10386889350,10386889350,0
009240,한샘,859873,859873,0,39623989300,39623989300,0
020000,한섬,1308145,1308145,0,35600372500,35600372500,0
003680,한성기업,621812,621812,0,3463567930,3463567930,0
105630,한세실업,4161105,4161105,0,67192798800,67192798800,0
069640,한세엠케이,594696,594696,0,1962433480,1962433480,0
016450,한세예스24홀딩스,376085,376085,0,1905752645,1905752645,0
010420,한솔PNS,1570550,1570550,0,2650093075,2650093075,0
009180,한솔로지스틱스,3082562,3082562,0,9049250170,9049250170,0
114810,한솔아이원스,913731,913731,0,6463141560,6463141560,0
070590,한솔인티큐브,2212518,2212518,0,3906434500,3906434500,0
213500,한솔제지,2141370,2141370,0,29927167450,29927167450,0
014680,한솔케미칼,677118,677118,0,135320948600,135320948600,0
004710,한솔테크닉스,1295440,1295440,0,7329221570,7329221570,0
004150,한솔홀딩스,1690034,1690034,0,5674383820,5674383820,0
025750,한솔홈데코,6581871,6581871,0,7440742245,7440742245,0
042520,한스바이오메드,270830,270830,0,2692237780,2692237780,0
004960,한신공영,4305372,4305372,0,45553805530,45553805530,0
011700,한신기계,11480187,11480187,0,79480681240,79480681240,0
078350,한양디지텍,1369439,1369439,0,16030253750,16030253750,0
045100,한양이엔지,969167,969167,0,14423153850,14423153850,0
001750,한양증권,427085,427085,0,3926772330,3926772330,0
001755,한양증권우,300070,300070,0,4464249300,4464249300,0
018880,한온시스템,11417195,11417195,0,96608081590,96608081590,0
009420,한올바이오파마,4071352,4071352,0,66764344000,66764344000,0
014130,한익스프레스,1470843,1470843,0,8344334080,8344334080,0
024740,한일단조,5667824,5667824,0,15265385620,15265385620,0
005860,한일사료,21117718,21117718,0,108681345405,108681345405,0
300720,한일시멘트,1321734,1321734,0,16310111150,16310111150,0
123840,한일진공,12654540,12654540,0,6434318101,6434318101,0
002220,한일철강,747612,747612,0,2324030525,2324030525,0
006390,한일현대시멘트,224462,224462,0,4337324050,4337324050,0
003300,한일홀딩스,128680,128680,0,1432962250,1432962250,0
007770,한일화학,635970,635970,0,11813445900,11813445900,0
051600,한전KPS,2636020,2636020,0,91084735500,91084735500,0
052690,한전기술,3930581,3930581,0,226438343100,226438343100,0
130660,한전산업,3506528,3506528,0,32310642010,32310642010,0
107640,한중엔시에스,19885,19885,0,202274800,202274800,0
002320,한진,588883,588883,0,12168940900,12168940900,0
003480,한진중공업홀딩스,910963,910963,0,3593187395,3593187395,0
180640,한진칼,5545287,5545287,0,212559862650,212559862650,0
18064K,한진칼우,781963,781963,0,26774802050,26774802050,0
005110,한창,94183965,94183965,0,93747308648,93747308648,0
079170,한창산업,1475348,1475348,0,14587019540,14587019540,0
009460,한창제지,3479909,3479909,0,5205980130,5205980130,0
372910,한컴라이프케어,28135227,28135227,0,181899071490,181899071490,0
054920,한컴위드,1668298,1668298,0,6073049440,6073049440,0
002680,한탑,3625402,3625402,0,4726369620,4726369620,0
000880,한화,2881298,2881298,0,79480888500,79480888500,0
00088K,한화3우B,700689,700689,0,10278504550,10278504550,0
088350,한화생명,35647664,35647664,0,90690091025,90690091025,0
000370,한화손해보험,7511907,7511907,0,32596519680,32596519680,0
009830,한화솔루션,24000437,24000437,0,1145527410900,1145527410900,0
009835,한화솔루션우,107277,107277,0,3962394700,3962394700,0
272210,한화시스템,8623255,8623255,0,95649852000,95649852000,0
012450,한화에어로스페이스,12259565,12259565,0,866228658700,866228658700,0
000885,한화우,20299,20299,0,730715600,730715600,0
003530,한화투자증권,9346185,9346185,0,24339381905,24339381905,0
003535,한화투자증권우,89588,89588,0,477922665,477922665,0
386580,한화플러스제2호스팩,303027,303027,0,621616620,621616620,0
430460,한화플러스제3호스팩,1081275,1081275,0,2249288760,2249288760,0
195870,해성디에스,1583615,1583615,0,62312216300,62312216300,0
034810,해성산업,721101,721101,0,7364632810,7364632810,0
03481K,해성산업1우,182686,182686,0,2469837600,2469837600,0
076610,해성옵틱스,7816614,7816614,0,3989130806,3989130806,0
059270,해성티피씨,1101928,1101928,0,6705401540,6705401540,0
101530,해태제과식품,3266283,3266283,0,23701475280,23701475280,0
220180,핸디소프트,954525,954525,0,3082898690,3082898690,0
143210,핸즈코퍼레이션,583653,583653,0,1939797835,1939797835,0
900270,헝셩그룹,507890929,507890929,0,220780432898,220780432898,0
214180,헥토이노베이션,539559,539559,0,7029668800,7029668800,0
234340,헥토파이낸셜,344343,344343,0,7885060500,7885060500,0
084990,헬릭스미스,6121332,6121332,0,74067476100,74067476100,0
000720,현대건설,10437302,10437302,0,386739258400,386739258400,0
267270,현대건설기계,5326251,5326251,0,327544944900,327544944900,0
000725,현대건설우,55137,55137,0,3297609200,3297609200,0
170030,현대공업,34165719,34165719,0,256446489600,256446489600,0
005440,현대그린푸드,4736793,4736793,0,33209274330,33209274330,0
086280,현대글로비스,1298278,1298278,0,221688780500,221688780500,0
042670,현대두산인프라코어,82091336,82091336,0,665168285720,665168285720,0
064350,현대로템,49062815,49062815,0,1417419084250,1417419084250,0
079430,현대리바트,1957715,1957715,0,19298677750,19298677750,0
012330,현대모비스,3579530,3579530,0,740610549700,740610549700,0
319400,현대무벡스,26891352,26891352,0,93015685380,93015685380,0
010620,현대미포조선,5177638,5177638,0,441951680435,441951680435,0
048410,현대바이오,18601991,18601991,0,490401412800,490401412800,0
052260,현대바이오랜드,2212086,2212086,0,31084981700,31084981700,0
069960,현대백화점,1151766,1151766,0,69047587700,69047587700,0
004560,현대비앤지스틸,629884,629884,0,6915367250,6915367250,0
004565,현대비앤지스틸우,3186,3186,0,178448600,178448600,0
004310,현대약품,9241606,9241606,0,46234399270,46234399270,0
322000,현대에너지솔루션,2594266,2594266,0,147695460450,147695460450,0
041440,현대에버다임,17881545,17881545,0,156185552550,156185552550,0
039010,현대에이치티,681538,681538,0,5023827110,5023827110,0
017800,현대엘리베이,2182026,2182026,0,63822446300,63822446300,0
307950,현대오토에버,805956,805956,0,82635495300,82635495300,0
011210,현대위아,2516397,2516397,0,136990561450,136990561450,0
090850,현대이지웰,5206741,5206741,0,35366594460,35366594460,0
267260,현대일렉트릭,6230650,6230650,0,253795314850,253795314850,0
004020,현대제철,7019512,7019512,0,228066987650,228066987650,0
329180,현대중공업,2822234,2822234,0,334893339500,334893339500,0
005380,현대차,11387686,11387686,0,1829697456485,1829697456485,0
005387,현대차2우B,1654650,1654650,0,131867458900,131867458900,0
005389,현대차3우B,121721,121721,0,9435153700,9435153700,0
005385,현대차우,896634,896634,0,71136949699,71136949699,0
001500,현대차증권,1582070,1582070,0,15634014350,15634014350,0
011760,현대코퍼레이션,535501,535501,0,9402727350,9402727350,0
227840,현대코퍼레이션홀딩스,593032,593032,0,6734331800,6734331800,0
126560,현대퓨처넷,3242320,3242320,0,8319889795,8319889795,0
001450,현대해상,9670588,9670588,0,288483610576,288483610576,0
057050,현대홈쇼핑,434888,434888,0,23916768000,23916768000,0
092300,현우산업,32763559,32763559,0,165825801610,165825801610,0
011080,형지I&C,29228766,29228766,0,47333259140,47333259140,0
093240,형지엘리트,3469717,3469717,0,5072426685,5072426685,0
003010,혜인,11556687,11556687,0,76757351110,76757351110,0
111110,호전실업,2367634,2367634,0,19921912530,19921912530,0
008770,호텔신라,8591835,8591835,0,686785145400,686785145400,0
008775,호텔신라우,234670,234670,0,15067124500,15067124500,0
060560,홈센타홀딩스,15085305,15085305,0,19367924235,19367924235,0
064240,홈캐스트,2695198,2695198,0,11725370830,11725370830,0
039610,화성밸브,1020303,1020303,0,5246110085,5246110085,0
002460,화성산업,1834045,1834045,0,22543335050,22543335050,0
378850,화승알앤에이,1769262,1769262,0,6942233805,6942233805,0
241590,화승엔터프라이즈,6983015,6983015,0,68027191210,68027191210,0
006060,화승인더,2416354,2416354,0,9750052865,9750052865,0
013520,화승코퍼레이션,1666995,1666995,0,2626355190,2626355190,0
010690,화신,4550432,4550432,0,38058618560,38058618560,0
126640,화신정공,2038787,2038787,0,3282189165,3282189165,0
133820,화인베스틸,1164352,1164352,0,2574176530,2574176530,0
061250,화일약품,234080544,234080544,0,672839896120,672839896120,0
010660,화천기계,27263475,27263475,0,104366340550,104366340550,0
000850,화천기공,94125,94125,0,3031049450,3031049450,0
016580,환인제약,603030,603030,0,10625233900,10625233900,0
032560,황금에스티,2764421,2764421,0,20692492050,20692492050,0
004800,효성,1291851,1291851,0,96115010700,96115010700,0
094280,효성ITX,100041,100041,0,1413921750,1413921750,0
097870,효성오앤비,785090,785090,0,6495750790,6495750790,0
298040,효성중공업,2231780,2231780,0,181843894700,181843894700,0
298050,효성첨단소재,423480,423480,0,152690501500,152690501500,0
298020,효성티앤씨,687706,687706,0,246481396000,246481396000,0
298000,효성화학,472326,472326,0,53020032500,53020032500,0
093370,후성,12424990,12424990,0,151278622500,151278622500,0
081660,휠라홀딩스,4090136,4090136,0,137163347876,137163347876,0
290270,휴네시온,1458530,1458530,0,7338939230,7338939230,0
005870,휴니드,3721113,3721113,0,23241489490,23241489490,0
353190,휴럼,39735345,39735345,0,53867981355,53867981355,0
192410,휴림네트웍스,12560210,12560210,0,11449055798,11449055798,0
090710,휴림로봇,48621305,48621305,0,96126875430,96126875430,0
205470,휴마시스,43592647,43592647,0,790070536650,790070536650,0
115160,휴맥스,45235689,45235689,0,195408725565,195408725565,0
028080,휴맥스홀딩스,11491965,11491965,0,48114967385,48114967385,0
200670,휴메딕스,1588296,1588296,0,39923209150,39923209150,0
212310,휴벡셀,10635,10635,0,37950765,37950765,0
079980,휴비스,372598,372598,0,1882734280,1882734280,0
065510,휴비츠,2063718,2063718,0,22559396650,22559396650,0
005010,휴스틸,9608972,9608972,0,49226534830,49226534830,0
263920,휴엠앤씨,5696097,5696097,0,6345406379,6345406379,0
243070,휴온스,557305,557305,0,17012638150,17012638150,0
084110,휴온스글로벌,351766,351766,0,6890653300,6890653300,0
145020,휴젤,1233118,1233118,0,162183877200,162183877200,0
024060,흥구석유,5736199,5736199,0,36652467280,36652467280,0
010240,흥국,581035,581035,0,3568359320,3568359320,0
189980,흥국에프엔비,4729047,4729047,0,13308865765,13308865765,0
000540,흥국화재,15972406,15972406,0,59888402133,59888402133,0
000547,흥국화재2우B,18918,18918,0,364549550,364549550,0
000545,흥국화재우,68957,68957,0,432345040,432345040,0
003280,흥아해운,4552374,4552374,0,6915159460,6915159460,0
037440,희림,14299451,14299451,0,144957759090,144957759090,0
238490,힘스,849304,849304,0,5529584340,5529584340,0
